地区,区域,小区,室,厅,面积,价格,每室价格,每平米价格,中民距离,中民时间,中信距离,中信时间,,
龙岗,龙岗中心,中海康城国际,3,2,89,3500,1166,39,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,中海塞纳时光,3,2,89,3500,1166,20,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,中海塞纳时光,3,1,87,1800,600,48,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,横岗花半里雅苑,2,1,66,3200,1600,50,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,保利上城,3,2,79,4000,1333,54,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,保利上城,1,1,53,2900,2900,52,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,风临国际东座,0,1,48,2500,2500,52,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,风临国际东座,1,0,48,2500,2500,48,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,保利上城,3,2,79,3800,1266,56,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,保利上城,1,1,53,3000,3000,60,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,华业玫瑰郡,1,1,41,2500,2500,52,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,熙和园,3,2,70,3700,1233,37,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,睿智华庭,4,2,121,4500,1125,35,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,大运城邦曦城,3,2,78,2800,933,40,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,中海康城国际,3,2,86,3500,1166,47,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,保利上城,3,1,78,3700,1233,52,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,保利上城,1,1,53,2800,2800,31,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,东都花园一期,3,2,89,2800,933,49,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,缤纷世纪,2,1,57,2800,1400,56,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,缤纷世纪,2,2,57,3200,1600,38,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,中海康城国际,5,2,207,8000,1600,53,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,保利上城,3,2,89,4800,1600,63,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,保利上城,3,2,79,5000,1666,52,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,保利上城,1,1,53,2800,2800,50,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,保利上城,3,2,79,4000,1333,52,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,保利上城,1,1,53,2800,2800,52,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,保利上城,1,0,53,2800,2800,43,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,保利上城,3,2,88,3800,1266,33,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,金地名峰,3,2,89,3000,1000,33,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,振业天峦,3,2,89,3000,1000,28,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,招商依山郡,2,2,135,3800,1900,56,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,缤纷世纪,2,2,57,3200,1600,47,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,保利上城,3,1,78,3700,1233,40,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,中海康城国际,3,2,86,3500,1166,52,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,保利上城,1,0,53,2800,2800,35,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,大运城邦曦城,3,2,78,2800,933,46,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,仁恒峦山美地,4,2,86,4000,1000,33,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,振业天峦,3,2,89,3000,1000,52,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,风临国际东座,1,0,48,2500,2500,28,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,招商依山郡,2,2,135,3800,1900,52,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,风临国际东座,0,1,48,2500,2500,48,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,保利上城,3,2,79,3800,1266,56,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,保利上城,1,1,53,3000,3000,60,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,华业玫瑰郡,1,1,41,2500,2500,33,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,鸿威de森林就瞰山,3,2,89,3000,1000,29,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,鸿威de森林就瞰山,3,2,89,2600,866,6,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,鸿威de森林就瞰山,5,2,180,1200,240,67,34993,5330,40699,5721,88.83333333,95.35
龙岗,龙岗中心,宝能悦澜山花园,4,2,89,6000,1500,35,34993,5330,40699,5721,88.83333333,95.35
龙岗,南联,东方明珠城,4,2,106,3800,950,39,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,水云天雅苑,3,2,89,3500,1166,29,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,4,2,124,3600,900,44,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,0,45,2000,2000,57,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,1,40,2300,2300,45,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,阳光广场,1,0,21,950,950,40,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,东方明珠城,2,1,74,3000,1500,61,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,东方瑞景苑,1,0,36,2200,2200,38,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,1,1,60,2300,2300,38,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,1,77,3000,3000,41,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,阳光广场,1,0,24,1000,1000,55,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,0,40,2200,2200,30,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,城南雅筑,4,2,100,3000,750,48,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,城南雅筑,2,1,54,2600,1300,30,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,阳光广场,3,1,100,3000,1000,33,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,欧意轩花园,3,2,95,3200,1066,55,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,1,40,2200,2200,47,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,汇龙天下,2,2,59,2800,1400,51,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,2,1,58,3000,1500,49,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,东方瑞景苑,2,1,61,3000,1500,47,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,0,40,1900,1900,50,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,东方瑞景苑,1,0,36,1800,1800,47,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,东方瑞景苑,1,1,48,2300,2300,46,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,东方瑞景苑,1,1,49,2300,2300,52,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,2,1,57,3000,1500,43,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,东方瑞景苑,1,1,51,2200,2200,50,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,东方瑞景苑,1,0,36,1800,1800,30,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,1,1,60,1800,1800,34,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,2,2,82,2800,1400,34,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,2,1,72,2500,1250,48,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,1,58,2800,2800,55,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,0,40,2200,2200,46,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,0,41,1900,1900,33,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,阳光广场,3,2,96,3200,1066,42,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,2,2,70,3000,1500,30,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,锦城星苑,2,1,65,2000,1000,60,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,1,40,2400,2400,40,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,0,54,2200,2200,55,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,0,40,2200,2200,46,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,0,43,2000,2000,53,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,1,41,2200,2200,48,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,2,2,70,3400,1700,45,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,海航城,4,2,88,4000,1000,35,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,和田小筑,2,1,51,1800,900,37,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,3,2,120,4500,1500,42,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,东方瑞景苑,1,0,40,1700,1700,32,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,盛龙花园,3,2,100,3200,1066,62,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,东方瑞景苑,1,0,32,2000,2000,53,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,东方瑞景苑,1,0,32,1700,1700,62,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,东方瑞景苑,1,0,32,2000,2000,62,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,1,54,3400,3400,51,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,远洋新干线,3,2,81,4200,1400,32,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,东方明珠城,3,2,109,3500,1166,57,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,0,40,2300,2300,42,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,2,2,70,3000,1500,41,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,东方瑞景苑,2,1,72,3000,1500,31,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,3,2,120,3800,1266,40,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,阳光广场,1,1,47,1900,1900,50,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,2,2,70,3500,1750,29,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,3,2,134,4000,1333,50,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,远洋新干线,3,2,79,4000,1333,55,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,东方瑞景苑,1,0,36,2000,2000,26,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,3,2,134,3500,1166,44,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,怡龙枫景园,3,1,89,4000,1333,46,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,汇龙天下,2,1,60,2800,1400,57,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,东方瑞景苑,1,0,32,1850,1850,50,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,0,40,2000,2000,60,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,1,41,2500,2500,50,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,汇龙天下,2,1,60,3000,1500,30,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,锦城星苑,2,1,65,2000,1000,40,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,汇龙天下,3,2,89,3600,1200,32,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,新龙岗花园,3,2,85,2800,933,30,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,盛龙花园,4,2,130,4000,1000,37,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,3,2,101,3800,1266,37,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,城南雅筑,3,2,81,3000,1000,32,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,东方瑞景苑,3,2,85,2800,933,45,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,城南雅筑,2,1,53,2400,1200,27,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,九州家园,3,2,116,3200,1066,56,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,劲嘉龙园印象,2,1,48,2700,1350,49,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,劲嘉龙园印象,2,2,53,2600,1300,69,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,一城峰景,1,1,36,2500,2500,27,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,3,2,145,4000,1333,28,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,3,2,141,4000,1333,33,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,锦城星苑,2,1,53,1800,900,40,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,0,45,1800,1800,29,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,2,1,87,2600,1300,48,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,旭源瑞景轩,3,2,78,3800,1266,52,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,劲嘉龙园印象,2,1,48,2500,1250,28,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,3,2,142,4000,1333,36,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,城南雅筑,3,2,82,3000,1000,53,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,0,41,2200,2200,37,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,盛龙花园,3,1,81,3000,1000,37,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,东方瑞景苑,2,2,66,2500,1250,50,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,2,2,70,3500,1750,52,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,1,57,3000,3000,36,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,2,2,88,3200,1600,50,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,阳光广场,1,1,36,1800,1800,52,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,0,40,2100,2100,42,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,劲嘉龙园印象,3,1,73,3100,1033,45,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,阳光广场,2,1,51,2300,1150,33,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,深房传麒尚林,4,3,89,3000,750,153,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,0,49,7500,7500,23,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,龙富花园,3,2,92,2200,733,46,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,东方明珠城,2,2,64,3000,1500,48,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,远洋新干线,3,2,89,4300,1433,50,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,3,2,76,3800,1266,38,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,锦城星苑,2,1,57,2200,1100,29,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,新龙岗花园,3,2,102,3000,1000,38,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,2,1,77,3000,1500,37,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,4,2,133,5000,1250,27,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,欧意轩花园,4,2,129,3500,875,28,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,新龙岗花园,4,2,107,3000,750,50,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,0,40,2000,2000,45,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,东方明珠城,2,2,71,3200,1600,32,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,雅豪祥苑,3,2,99,3200,1066,24,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,盛龙花园,4,2,165,4000,1000,24,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,3,2,134,3300,1100,28,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,3,2,140,4000,1333,50,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,鹏达摩尔城,3,2,89,4500,1500,28,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,九州家园,3,2,113,3200,1066,32,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,4,2,124,4000,1000,26,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,九州家园,3,2,115,3000,1000,25,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,3,2,140,3500,1166,37,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,东方明珠城,4,2,106,4000,1000,50,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,2,2,79,4000,2000,42,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,0,40,1700,1700,19,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,香林世纪华府,2,1,76,1500,750,42,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,0,40,1700,1700,26,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,九州家园,8,3,250,6500,812,34,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,一城峰景,3,2,101,3500,1166,28,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,4,2,124,3500,875,39,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,深房传麒尚林,3,2,89,3500,1166,30,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,3,2,119,3600,1200,25,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,3,2,140,3500,1166,43,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,海航城,3,2,87,3800,1266,95,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,1,40,3800,3800,37,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,东方明珠城,3,2,106,4000,1333,39,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,深房传麒尚林,3,2,89,3500,1166,32,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,3,2,109,3500,1166,25,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,3,2,140,3500,1166,31,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,锦城星苑,3,2,79,2500,833,50,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,0,40,2000,2000,50,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,0,40,2000,2000,50,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,0,40,2000,2000,34,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,锦城星苑,2,1,58,2000,1000,50,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,海航城,3,2,89,4500,1500,45,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,东方明珠城,3,2,110,5000,1666,95,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,0,40,3800,3800,44,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,0,1,90,4000,1333,45,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,东方瑞景苑,1,0,35,1600,1600,39,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,东方明珠城,3,2,108,4300,1433,41,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,东方瑞景苑,2,1,62,2600,1300,95,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,1,40,3800,3800,29,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,4,2,124,3600,900,33,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,九州家园,3,2,106,3500,1166,51,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,5,2,127,6500,1300,39,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,海航城,3,2,115,4500,1500,34,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,4,2,124,4300,1075,31,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,深房传麒尚林,3,2,89,2800,933,40,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,4,2,124,5000,1250,40,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,1,0,50,2000,2000,59,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,佳兆业水岸新都,7,3,117,7000,1000,50,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,竹沁苑公寓,1,0,20,1000,1000,60,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,万象天成,1,0,43,2600,2600,38,32564,4616,38439,4865,76.93333333,81.08333333
龙岗,南联,一城峰景,2,1,60,2300,1150,48,32564,4616,38439,4865,76.93333333,81.08333333
